market_code,market_name,region,position,popularity,track_id,track_name,track_href,duration_ms,explicit,artist_id,artist_name,artist_followers,artist_popularity,artist_genres,album_id,album_name,album_type,release_date,total_tracks_in_album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,collection_date,collection_time
FR,Francia,EUROPA,18,66,4kmGM0IbzDPr2rT1nehI1r,Malya,https://open.spotify.com/track/4kmGM0IbzDPr2rT1nehI1r,192182,True,1AFQg3CpeciNbd120XZDmi,AMK,68200,65,,4HAWT9gg8vtNDnbi9kzb02,15,album,2022-05-27,15,0.8,0.462,2,-9.53,1,0.209,0.344,0.0,0.13,0.509,95.048,4,2024-10-31,09:10:19
FR,Francia,EUROPA,19,72,71vWRlfHefIMtoDnUPtXcf,Vanilla,https://open.spotify.com/track/71vWRlfHefIMtoDnUPtXcf,187810,True,3Cz37xnWAOtQEa5jfrTUbL,VEN1,114747,66,,7CEAbEtewQUsHHRbGsuIvL,Vanilla,single,2024-08-30,1,0.717,0.626,10,-4.373,0,0.0777,0.81,0.0,0.103,0.723,138.032,4,2024-10-31,09:10:20
FR,Francia,EUROPA,20,60,3Byu179ofnuChb4zF1fMhu,Pétunias,https://open.spotify.com/track/3Byu179ofnuChb4zF1fMhu,210247,True,3YBJLs7RqR0aPGBgU27nDh,Werenoi,1510775,79,"french hip hop,pop urbaine",1g5NH7uMyGKDHL9DxMDLdS,Pyramide,album,2024-02-16,18,0.722,0.545,11,-6.346,0,0.0343,0.429,0.0,0.101,0.374,121.048,4,2024-10-31,09:10:21
FR,Francia,EUROPA,21,65,0gyfvkV9v7FrgiSp1mGelq,Jungle,https://open.spotify.com/track/0gyfvkV9v7FrgiSp1mGelq,181460,True,6Te49r3A6f5BiIgBRxH7FH,Ninho,10421387,81,"french hip hop,pop urbaine",1xqzmgR6M6YqCKS7htHEiJ,GOAT,album,2024-10-25,15,0.748,0.682,4,-7.137,0,0.299,0.464,0.0,0.496,0.701,146.097,4,2024-10-31,09:10:22
FR,Francia,EUROPA,22,73,2PYMw8P6kuCHqhltz47XMr,Bah Ouais - Nouvelle École,https://open.spotify.com/track/2PYMw8P6kuCHqhltz47XMr,201951,False,2YRHC9O0GHvyHY38yFP434,Dadi,112651,63,,44DbOJw5YJTV9iBM1vsh7F,Nouvelle École | Saison 3 | La Finale (Série Netflix),single,2024-07-22,3,0.836,0.591,6,-7.162,1,0.0809,0.389,0.0,0.161,0.461,128.034,4,2024-10-31,09:10:23
FR,Francia,EUROPA,23,74,6jElwivDtkQUv9QFGrdN26,Boucan (feat. Franglish),https://open.spotify.com/track/6jElwivDtkQUv9QFGrdN26,171216,True,7x3eTVPlBiPjXHn3qotY86,KeBlack,1467906,69,"french hip hop,pop urbaine,r&b francais",6SHZjDJD8769qn7l5kGp4r,Boucan (feat. Franglish),single,2024-04-25,1,0.709,0.736,1,-6.297,1,0.186,0.534,0.0,0.678,0.659,127.851,4,2024-10-31,09:10:23
FR,Francia,EUROPA,24,64,7dzuYJwwtNnfcptmbD58aJ,4 Kampé,https://open.spotify.com/track/7dzuYJwwtNnfcptmbD58aJ,214971,False,26zgIfFyTCImkHAp5gwKW8,Joé Dwèt Filé,695815,63,r&b francais,7ns1gjXstFSrBTFe81id88,4 Kampé,single,2024-10-25,1,0.498,0.734,3,-7.257,0,0.289,0.673,0.0,0.0793,0.821,183.798,4,2024-10-31,09:10:24
FR,Francia,EUROPA,25,72,1edPU5OOn4YCWn9lR0nesC,Passe ton chemin,https://open.spotify.com/track/1edPU5OOn4YCWn9lR0nesC,169256,False,2GlEiSHYEKlq9cUYDa9oZb,Lynda,758458,63,r&b francais,4oZy6v3nyTXCE2pX4Vv8m0,Passe ton chemin,single,2024-06-14,1,0.876,0.593,4,-4.169,0,0.388,0.112,0.0,0.0774,0.484,128.017,4,2024-10-31,09:10:25
FR,Francia,EUROPA,26,87,5496lks6V3fh1mZAB6IAap,Alibi (with Pabllo Vittar & Yseult),https://open.spotify.com/track/5496lks6V3fh1mZAB6IAap,161655,False,5MraexJKZDrQYzS98kNwie,Sevdaliza,721310,77,"alternative r&b,persian electronic",2m0euKZUDcoyEXHIS5MFCq,Alibi (with Pabllo Vittar & Yseult),single,2024-06-28,1,0.741,0.754,11,-5.412,0,0.0327,0.00526,8.21e-06,0.125,0.717,126.98,4,2024-10-31,09:10:26
FR,Francia,EUROPA,27,71,6P3HLPsc5pWu3sZYxL0S9N,Recommence-moi,https://open.spotify.com/track/6P3HLPsc5pWu3sZYxL0S9N,196334,False,5Vf6gyVzfo8TnzrPRBg3qo,SANTA,121339,62,french pop,30M4RbTzpc2lH3OdSwJTgu,RECOMMENCE-MOI,album,2024-05-24,11,0.74,0.803,7,-4.003,1,0.0428,0.146,2.27e-06,0.0435,0.24,106.974,4,2024-10-31,09:10:27
FR,Francia,EUROPA,28,73,3PyRt7gpih7EPvV0fMWEom,Hakayet,https://open.spotify.com/track/3PyRt7gpih7EPvV0fMWEom,158208,True,3Cz37xnWAOtQEa5jfrTUbL,VEN1,114747,66,,2p3ns7RThAsCEkBf6Py5cO,Hakayet,single,2023-11-20,1,0.775,0.554,3,-8.449,0,0.0508,0.673,8.46e-06,0.11,0.377,138.997,4,2024-10-31,09:10:28
FR,Francia,EUROPA,29,95,5vNRhkKd0yEAg8suGBpjeY,APT.,https://open.spotify.com/track/5vNRhkKd0yEAg8suGBpjeY,169917,False,3eVa5w3URK5duf6eyVDbu9,ROSÉ,7632823,82,k-pop,2IYQwwgxgOIn7t3iF6ufFD,APT.,single,2024-10-18,1,0.777,0.783,0,-4.477,0,0.26,0.0283,0.0,0.355,0.939,149.027,4,2024-10-31,09:10:28
FR,Francia,EUROPA,30,65,0EDAdelJuVt815AlBn4HCF,Boucherie,https://open.spotify.com/track/0EDAdelJuVt815AlBn4HCF,205045,True,6Te49r3A6f5BiIgBRxH7FH,Ninho,10421387,81,"french hip hop,pop urbaine",1xqzmgR6M6YqCKS7htHEiJ,GOAT,album,2024-10-25,15,0.809,0.651,2,-5.863,1,0.379,0.303,0.0,0.095,0.545,135.021,4,2024-10-31,09:10:29
FR,Francia,EUROPA,31,97,6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,https://open.spotify.com/track/6dOtVTDdiauQNBQEDOtlAB,210373,False,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,101433183,96,"art pop,pop",7aJuG4TFXa2hmE4z1yxc3n,HIT ME HARD AND SOFT,album,2024-05-17,10,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4,2024-10-31,09:10:30
FR,Francia,EUROPA,32,94,6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,https://open.spotify.com/track/6WatFBLVB0x077xWeoVc2k,195824,False,790FomKkXshlbRYZFtlgla,KAROL G,51524480,91,"reggaeton,reggaeton colombiano,urbano latino",5ylbxH7EqpsmHZCRuiYewS,Si Antes Te Hubiera Conocido,single,2024-06-21,1,0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,4,2024-10-31,09:10:31
FR,Francia,EUROPA,33,73,3KZN01EuBoqh04jyGXpnxr,Aucune attache,https://open.spotify.com/track/3KZN01EuBoqh04jyGXpnxr,161977,False,7x3eTVPlBiPjXHn3qotY86,KeBlack,1467906,69,"french hip hop,pop urbaine,r&b francais",2u9Mg8knLxFwiEsALkFslI,Aucune attache,single,2024-02-02,1,0.828,0.706,2,-6.493,0,0.278,0.44,0.000255,0.161,0.585,92.983,3,2024-10-31,09:10:31
FR,Francia,EUROPA,34,71,1IPHJxo4Y20Rki9beIP1bN,TOKA,https://open.spotify.com/track/1IPHJxo4Y20Rki9beIP1bN,175901,True,0LKAV3zJ8a8AIGnyc5OvfB,SDM,1333635,81,"french hip hop,pop urbaine,r&b francais",22NwdsP47PnWsA58u3z7S9,A LA VIE A LA MORT,album,2024-09-26,14,0.738,0.858,5,-5.818,0,0.044,0.0922,5.74e-06,0.107,0.645,108.03,3,2024-10-31,09:10:32
FR,Francia,EUROPA,35,74,2KejCKgm7l3uefW9cFt8cH,Nightcall,https://open.spotify.com/track/2KejCKgm7l3uefW9cFt8cH,179306,False,0UF7XLthtbSF2Eur7559oV,Kavinsky,965313,67,filter house,05OLq8nG4L5WYZXTfXVYM7,Nightcall,single,2024-09-20,1,0.567,0.785,9,-5.512,0,0.0256,0.000175,0.00353,0.396,0.312,97.017,4,2024-10-31,09:10:33
FR,Francia,EUROPA,36,71,2PWJx5FwMrMVEaTjwYait1,FLASHBACK,https://open.spotify.com/track/2PWJx5FwMrMVEaTjwYait1,176120,True,20JMfmzDb5cjHxEoMXXMyY,Favé,698025,67,"drill francais,pop urbaine,rap francais",33Hs5QPrPlpiDEWKhNfX2S,IL LE FALLAIT,album,2023-10-13,15,0.762,0.564,6,-6.934,0,0.088,0.39,0.0,0.0654,0.744,141.938,4,2024-10-31,09:10:34
FR,Francia,EUROPA,37,69,15vGti1ooNZFlDUdlLukX6,Dolce Camara,https://open.spotify.com/track/15vGti1ooNZFlDUdlLukX6,178401,True,58wXmynHaAWI5hwlPZP3qL,Booba,3149766,73,"french hip hop,old school rap francais,pop urbaine,rap conscient",5nAPqNlNOBzQjLv3JK5zxM,AD VITAM ÆTERNAM,album,2024-02-08,10,0.785,0.692,1,-5.756,0,0.339,0.406,0.0,0.0559,0.649,112.035,4,2024-10-31,09:10:35
FR,Francia,EUROPA,38,63,4ikvK0etm3r2KgL9w32xMz,Ghetto Star,https://open.spotify.com/track/4ikvK0etm3r2KgL9w32xMz,168629,True,6Te49r3A6f5BiIgBRxH7FH,Ninho,10421387,81,"french hip hop,pop urbaine",1xqzmgR6M6YqCKS7htHEiJ,GOAT,album,2024-10-25,15,0.772,0.826,8,-4.694,1,0.455,0.181,0.0,0.124,0.806,139.934,4,2024-10-31,09:10:36
FR,Francia,EUROPA,39,55,2U4VauYsjUlDadH1bx0PBb,No lo sé,https://open.spotify.com/track/2U4VauYsjUlDadH1bx0PBb,165813,True,7DUTsWY3RBd64vh8UtgtYA,Lacrim,2593375,72,"arabic hip hop,french hip hop,pop urbaine",0PiKFwhGs9zPnojBJAIcc4,VENI VIDI VICI,album,2024-07-05,22,0.771,0.715,4,-7.083,0,0.132,0.311,0.000356,0.303,0.4,125.048,4,2024-10-31,09:10:36
FR,Francia,EUROPA,40,65,2lftd3hyoAZ0DdxwyUqBw5,Où aller,https://open.spotify.com/track/7jyKYXZGo4S8IQy3SrEyhD,235746,False,0GOx72r5AAEKRGQFn3xqXK,GIMS,5017132,80,"french hip hop,pop urbaine,r&b francais,rap conscient",1M6fzuQYFey2QmayH1Mb13,Ceinture noire,album,2018-03-23,40,0.676,0.776,5,-5.413,0,0.0486,0.741,3.73e-06,0.096,0.844,104.006,4,2024-10-31,09:10:37
FR,Francia,EUROPA,41,73,3KmGOpeFaltoCpzRAyrZJg,J’crois qu’ils ont pas compris,https://open.spotify.com/track/3KmGOpeFaltoCpzRAyrZJg,130000,True,6HCBnyTBSLdb3TFn2ayulY,Leto,1171217,69,"french hip hop,pop urbaine,rap francais",05YqDGZ0w5GCfvLb7TMoKT,Capitaine fait de l'art,album,2024-07-19,12,0.904,0.651,0,-6.881,0,0.219,0.117,3.76e-06,0.0806,0.791,119.966,4,2024-10-31,09:10:38
FR,Francia,EUROPA,42,72,7wOgZ1otoKYDvKyQKP1sNZ,Laboratoire,https://open.spotify.com/track/7wOgZ1otoKYDvKyQKP1sNZ,162840,True,3YBJLs7RqR0aPGBgU27nDh,Werenoi,1510775,79,"french hip hop,pop urbaine",7kUEtGrWj083U6ppOmGAeQ,Carré,album,2023-03-09,18,0.801,0.604,5,-6.525,0,0.21,0.463,0.00378,0.111,0.534,125.008,4,2024-10-31,09:10:39
FR,Francia,EUROPA,43,78,2esZG2XFtuoWWA9AfDvSxy,Gata Only,https://open.spotify.com/track/2esZG2XFtuoWWA9AfDvSxy,222000,True,7CvTknweLr9feJtRGrpDBy,FloyyMenor,1048311,84,reggaeton chileno,6MikZBKCtKfPM4439yzBRz,EL COMIENZO,album,2024-08-09,7,0.794,0.5,8,-8.454,0,0.049,0.438,3e-05,0.0905,0.659,99.985,4,2024-10-31,09:10:40
FR,Francia,EUROPA,44,63,7oLwILcYNPTNbmb4mJOGCE,Guitare,https://open.spotify.com/track/7oLwILcYNPTNbmb4mJOGCE,188326,True,6Te49r3A6f5BiIgBRxH7FH,Ninho,10421387,81,"french hip hop,pop urbaine",1xqzmgR6M6YqCKS7htHEiJ,GOAT,album,2024-10-25,15,0.624,0.733,2,-5.38,0,0.354,0.14,0.0,0.127,0.623,100.918,3,2024-10-31,09:10:41
FR,Francia,EUROPA,45,66,4OMLC6CWEqwCvfv289QNlw,C63,https://open.spotify.com/track/4OMLC6CWEqwCvfv289QNlw,209000,True,3YBJLs7RqR0aPGBgU27nDh,Werenoi,1510775,79,"french hip hop,pop urbaine",3Q0XRPlQJrYTPpbGz5LSvA,Pyramide 2,album,2024-10-18,31,0.643,0.706,7,-5.533,0,0.297,0.399,0.0,0.118,0.579,179.877,3,2024-10-31,09:10:41
FR,Francia,EUROPA,46,63,5emqWk3rC2dm20H2W4DI3e,Malsain,https://open.spotify.com/track/5emqWk3rC2dm20H2W4DI3e,207008,True,6Te49r3A6f5BiIgBRxH7FH,Ninho,10421387,81,"french hip hop,pop urbaine",1xqzmgR6M6YqCKS7htHEiJ,GOAT,album,2024-10-25,15,0.851,0.584,3,-8.106,0,0.313,0.523,1.17e-06,0.108,0.568,124.087,4,2024-10-31,09:10:42
FR,Francia,EUROPA,47,62,0rWKdhSlW2U0EBj2lxqlar,Waribana,https://open.spotify.com/track/0rWKdhSlW2U0EBj2lxqlar,174415,True,6Te49r3A6f5BiIgBRxH7FH,Ninho,10421387,81,"french hip hop,pop urbaine",1xqzmgR6M6YqCKS7htHEiJ,GOAT,album,2024-10-25,15,0.557,0.689,8,-6.903,1,0.402,0.0861,0.0,0.116,0.681,124.877,4,2024-10-31,09:10:43
FR,Francia,EUROPA,48,70,7EMzOyDT87Uq9Hi08Mxe31,Wayeh,https://open.spotify.com/track/7EMzOyDT87Uq9Hi08Mxe31,148786,False,6q87j1F6EtUxjlvkJNknFp,THEODORT,184154,61,,2JQGzY8aNTwefM5JBoL5M7,Imad,album,2024-05-24,15,0.766,0.677,8,-6.434,0,0.0384,0.152,0.00214,0.203,0.55,104.981,4,2024-10-31,09:10:44
FR,Francia,EUROPA,49,88,2HRqTpkrJO5ggZyyK6NPWz,Espresso,https://open.spotify.com/track/2HRqTpkrJO5ggZyyK6NPWz,175459,True,74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,14260468,95,pop,3iPSVi54hsacKKl1xIR2eH,Short n' Sweet,album,2024-08-23,12,0.699,0.776,0,-5.282,1,0.0293,0.131,5.36e-06,0.205,0.708,103.963,4,2024-10-31,09:10:44
FR,Francia,EUROPA,50,71,0saCzF4CuH4ru3PrGDM2UV,METALLICA,https://open.spotify.com/track/0saCzF4CuH4ru3PrGDM2UV,201912,True,0LKAV3zJ8a8AIGnyc5OvfB,SDM,1333635,81,"french hip hop,pop urbaine,r&b francais",22NwdsP47PnWsA58u3z7S9,A LA VIE A LA MORT,album,2024-09-26,14,0.691,0.691,5,-7.313,0,0.0624,0.138,0.0,0.229,0.632,119.998,4,2024-10-31,09:10:45
IT,Italia,EUROPA,1,59,5nFyfjGy6AMZqkW0OMUWJJ,Per due come noi,https://open.spotify.com/track/5nFyfjGy6AMZqkW0OMUWJJ,212853,False,25u1DN0MwQVSav4XoJS7hl,Olly,94847,71,"italian pop,pop virale italiano,rap genovese",4QpLnSupGsuYYJYYoj29Q7,TUTTA VITA,album,2024-10-25,12,0.584,0.616,10,-6.663,1,0.0764,0.462,0.0,0.0916,0.49,97.035,4,2024-10-31,09:10:46
IT,Italia,EUROPA,2,71,3yFgWoossjlaJ919XDCG4C,MI PIACCIONO LE ARMI,https://open.spotify.com/track/3yFgWoossjlaJ919XDCG4C,129655,True,2PEMswqQspTSsAltdeF5kO,Simba La Rue,759100,75,"drill italiana,italian hip hop",5fPfDmHygWKgDwknMkKoVo,ESCI DAL TUNNEL,album,2024-10-18,26,0.603,0.6,1,-5.875,1,0.26,0.00539,0.0,0.089,0.707,86.168,4,2024-10-31,09:10:47
IT,Italia,EUROPA,3,60,1QcmAp6Ev2HuYxKujUwnw0,il filo rosso,https://open.spotify.com/track/1QcmAp6Ev2HuYxKujUwnw0,187403,False,7GacyaFUp0qkEJglERX9N7,Alfa,792630,66,pop virale italiano,1aiCFo4xwwYp9J7qHOy1Mb,Non so chi ha creato il mondo ma so che era innamorato,album,2024-02-16,11,0.496,0.65,4,-6.109,1,0.0558,0.0846,0.0,0.424,0.542,169.918,3,2024-10-31,09:10:48
IT,Italia,EUROPA,4,65,5t0pLWfUeP5fYVxKaMB2MD,Donna,https://open.spotify.com/track/5t0pLWfUeP5fYVxKaMB2MD,179072,True,0EUR8jz8L936AEbV2Spkca,Kid Yugi,418122,77,italian hip hop,0yugiV59QadnQxtXExqjXb,Donna,single,2024-10-24,1,0.739,0.639,11,-6.821,0,0.294,0.225,0.0,0.101,0.685,80.988,4,2024-10-31,09:10:49
IT,Italia,EUROPA,5,64,7heTgNdtbRD4n0Vg8rGYXo,HEETS (feat. Geolier),https://open.spotify.com/track/7heTgNdtbRD4n0Vg8rGYXo,177545,False,3yGA8yyowtKVXgNIXguMfz,Lele Blade,384449,65,"italian hip hop,rap napoletano",6JWyzXSxNZzmJzBBAviLcR,CON I MIEI OCCHI,album,2024-10-25,16,0.717,0.672,0,-4.521,0,0.124,0.17,6.06e-06,0.126,0.456,110.097,4,2024-10-31,09:10:50
IT,Italia,EUROPA,6,76,7sj9VfVtmcEZBDbRAsVXWY,TT LE GIRLZ (feat. Niky Savage),https://open.spotify.com/track/7sj9VfVtmcEZBDbRAsVXWY,144210,True,7K80yOTC0Id95gRaOxDG5u,ANNA,1115593,77,"italian hip hop,italian pop",4KakTQXezMez5owYFuGAF2,VERA BADDIE,album,2024-06-27,18,0.84,0.677,5,-6.065,1,0.104,0.171,0.0,0.0951,0.603,114.013,4,2024-10-31,09:10:50
IT,Italia,EUROPA,7,72,1tse93p9ApWJtMGYRxCKNm,Ora che non ho più te,https://open.spotify.com/track/1tse93p9ApWJtMGYRxCKNm,303032,False,396Jr76018oUMR6QBnqT8T,Cesare Cremonini,1208176,68,"italian adult pop,italian pop",0GjC6blqcboQAQExPBF4kf,Ora che non ho più te,single,2024-09-23,1,0.736,0.587,5,-6.99,1,0.0353,0.195,0.0,0.0939,0.485,118.014,4,2024-10-31,09:10:51
IT,Italia,EUROPA,8,71,6OCnAtM8oa0JymErlTYXxG,1 MOMENTO (feat. ANNA),https://open.spotify.com/track/6OCnAtM8oa0JymErlTYXxG,176838,True,2pzFTbri7ew8mW2CbYpCNq,Astro,59718,60,italian hip hop,3MgibgQ9ES2OCG073TNXuG,ASTRO,album,2024-10-04,17,0.468,0.584,5,-7.343,1,0.108,0.25,0.0,0.271,0.296,90.327,4,2024-10-31,09:10:52
IT,Italia,EUROPA,9,72,4iD0Ohz6dx6ii0zTglaBMn,BUIO DAVANTI,https://open.spotify.com/track/4iD0Ohz6dx6ii0zTglaBMn,189642,True,0jdNdfi4vAuVi7a6cPDFBM,Lazza,2319130,80,"italian hip hop,italian pop,rap genovese,trap italiana",0wYy8LTZuhiAyvchPppHPj,LOCURA,album,2024-09-19,18,0.699,0.752,6,-5.777,0,0.0538,0.0406,0.0,0.13,0.331,125.969,4,2024-10-31,09:10:53
IT,Italia,EUROPA,10,94,6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,https://open.spotify.com/track/6WatFBLVB0x077xWeoVc2k,195824,False,790FomKkXshlbRYZFtlgla,KAROL G,51524480,91,"reggaeton,reggaeton colombiano,urbano latino",5ylbxH7EqpsmHZCRuiYewS,Si Antes Te Hubiera Conocido,single,2024-06-21,1,0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,4,2024-10-31,09:10:54
IT,Italia,EUROPA,11,56,1ej2NcW0CHnscPp1RZpr1V,Devastante,https://open.spotify.com/track/1ej2NcW0CHnscPp1RZpr1V,190122,False,25u1DN0MwQVSav4XoJS7hl,Olly,94847,71,"italian pop,pop virale italiano,rap genovese",4QpLnSupGsuYYJYYoj29Q7,TUTTA VITA,album,2024-10-25,12,0.668,0.549,3,-8.024,1,0.12,0.599,0.0,0.149,0.386,115.958,4,2024-10-31,09:10:55
IT,Italia,EUROPA,12,73,1nLGeFQuY7PFxrou3ezEvP,Rossetto e caffè,https://open.spotify.com/track/1nLGeFQuY7PFxrou3ezEvP,192989,False,7cdIY4mDfM1dbjgl7s2fGR,Sal Da Vinci,81174,61,canzone napoletana,0emUWUzKXXzwcJdStSQdIM,Rossetto e caffè,single,2024-06-14,1,0.63,0.792,5,-6.72,0,0.0432,0.0356,0.0,0.117,0.357,96.013,4,2024-10-31,09:10:55
IT,Italia,EUROPA,13,72,0mEyPi2ya8h8632gp9XmmQ,"Entro nel posto (feat. Tony Boy, Kid Yugi & Capo Plaza)",https://open.spotify.com/track/0mEyPi2ya8h8632gp9XmmQ,179545,True,2E6AK3UPEGCvjnzuygCh2h,Night Skinny,252663,76,"italian hip hop,rap siciliano,trap italiana",4gjJj6UCG1hitjAk1CdgDc,Containers,album,2024-10-10,18,0.793,0.654,7,-6.148,1,0.0821,0.232,0.0,0.189,0.23,98.999,4,2024-10-31,09:10:56
IT,Italia,EUROPA,14,70,2gI2IA7QGtzKZKuahon3W1,Amore Disperato,https://open.spotify.com/track/2gI2IA7QGtzKZKuahon3W1,188918,False,0lI3rF4hi4op6UxqlLHPzv,Achille Lauro,971441,65,"italian adult pop,italian hip hop,italian pop",7s4bIAU9FK0rMuTFec2924,Amore Disperato,single,2024-09-20,1,0.459,0.548,7,-7.113,0,0.0342,0.15,0.0,0.299,0.389,75.061,4,2024-10-31,09:10:57
IT,Italia,EUROPA,15,73,1IkzT4wzFJRbFOmKOSqTen,EPISODIO D'AMORE,https://open.spotify.com/track/1IkzT4wzFJRbFOmKOSqTen,196613,False,27LlKWxS3KXW7RRAxN5S8s,Geolier,2642151,79,"italian hip hop,italian pop,rap napoletano,trap italiana",1bdXMUERNI9dwREDryk6C7,DIO LO SA,album,2024-06-07,21,0.439,0.6,9,-8.157,0,0.298,0.397,0.0,0.18,0.649,81.889,4,2024-10-31,09:10:58
IT,Italia,EUROPA,16,70,1CJNj8Qnpoz6lyil9EgqfE,SPENDERE (feat. Simba La Rue),https://open.spotify.com/track/1CJNj8Qnpoz6lyil9EgqfE,124675,True,2pzFTbri7ew8mW2CbYpCNq,Astro,59718,60,italian hip hop,3MgibgQ9ES2OCG073TNXuG,ASTRO,album,2024-10-04,17,0.747,0.587,9,-5.279,1,0.0462,0.00886,0.002,0.0822,0.332,153.983,4,2024-10-31,09:10:59
IT,Italia,EUROPA,17,74,2ceJa7d62wQ3eRBK589ALG,Gotham (feat. Kid Yugi),https://open.spotify.com/track/2ceJa7d62wQ3eRBK589ALG,207346,False,2K5nCggbhSZ00YCYP5qkZS,Shiva,2332331,78,"italian hip hop,italian pop,trap italiana",1moDP6neOAWuwU9YylMeOL,Milano Angels,album,2024-09-06,18,0.558,0.809,5,-3.474,0,0.374,0.155,0.0,0.348,0.764,95.601,4,2024-10-31,09:10:59
IT,Italia,EUROPA,18,73,5lTTuESHokJHpSsEvvSR64,Romantico Ma Muori,https://open.spotify.com/track/5lTTuESHokJHpSsEvvSR64,166330,False,6RdcIWVKYYzNzjQRd3oyHS,Pinguini Tattici Nucleari,1968014,70,"bergamo indie,italian indie pop,italian pop,milan indie",0js12ciEGYY4tTcCLKgwwY,Romantico Ma Muori,single,2024-09-13,1,0.675,0.652,9,-5.853,1,0.0634,0.354,0.0,0.285,0.776,81.95,4,2024-10-31,09:11:00
IT,Italia,EUROPA,19,62,75Y6WgUldQN8mipAVLy8KJ,Quei ricordi là,https://open.spotify.com/track/75Y6WgUldQN8mipAVLy8KJ,180856,False,25u1DN0MwQVSav4XoJS7hl,Olly,94847,71,"italian pop,pop virale italiano,rap genovese",4QpLnSupGsuYYJYYoj29Q7,TUTTA VITA,album,2024-10-25,12,0.547,0.701,7,-7.09,1,0.106,0.365,0.0,0.208,0.453,81.988,4,2024-10-31,09:11:01
IT,Italia,EUROPA,20,75,4CNfC20TImtjdwN3dG0uCF,CANZONE D'ODIO (feat. Lil Baby),https://open.spotify.com/track/4CNfC20TImtjdwN3dG0uCF,162969,True,0jdNdfi4vAuVi7a6cPDFBM,Lazza,2319130,80,"italian hip hop,italian pop,rap genovese,trap italiana",0wYy8LTZuhiAyvchPppHPj,LOCURA,album,2024-09-19,18,0.697,0.735,10,-4.16,0,0.0497,0.172,0.0,0.099,0.403,99.827,3,2024-10-31,09:11:02
IT,Italia,EUROPA,21,60,4X4R6qsIicxIQIFbnDcJLO,Scarabocchi,https://open.spotify.com/track/4X4R6qsIicxIQIFbnDcJLO,180137,False,25u1DN0MwQVSav4XoJS7hl,Olly,94847,71,"italian pop,pop virale italiano,rap genovese",4QpLnSupGsuYYJYYoj29Q7,TUTTA VITA,album,2024-10-25,12,0.369,0.505,5,-8.783,1,0.129,0.51,0.0,0.154,0.569,179.501,3,2024-10-31,09:11:03
IT,Italia,EUROPA,22,60,5HWWpSsNnlc2Kyh5QLrq1W,RAGNI,https://open.spotify.com/track/5HWWpSsNnlc2Kyh5QLrq1W,210677,False,35V1WomiedCJeGfupcPm7s,Tananai,510790,69,"italian adult pop,italian pop",5Lxs0AM3WPdKzWxYhrYYgv,CALMOCOBRA,album,2024-10-17,12,0.454,0.534,1,-5.852,1,0.0425,0.484,0.0,0.291,0.361,176.934,3,2024-10-31,09:11:03
IT,Italia,EUROPA,23,69,19DHPlTC2gx1j4jrFzNbwL,30ºC,https://open.spotify.com/track/19DHPlTC2gx1j4jrFzNbwL,142615,True,7K80yOTC0Id95gRaOxDG5u,ANNA,1115593,77,"italian hip hop,italian pop",4KakTQXezMez5owYFuGAF2,VERA BADDIE,album,2024-06-27,18,0.718,0.732,11,-5.661,0,0.0479,0.0396,0.0,0.174,0.662,129.905,4,2024-10-31,09:11:04
IT,Italia,EUROPA,24,70,5JgTIfS7FfSE9tuebzX8HC,Tessera sanitaria (feat. Nerissima Serpe & Papa V),https://open.spotify.com/track/5JgTIfS7FfSE9tuebzX8HC,204668,True,2E6AK3UPEGCvjnzuygCh2h,Night Skinny,252663,76,"italian hip hop,rap siciliano,trap italiana",4gjJj6UCG1hitjAk1CdgDc,Containers,album,2024-10-10,18,0.513,0.822,1,-4.51,1,0.383,0.14,0.0,0.11,0.768,165.946,4,2024-10-31,09:11:05
IT,Italia,EUROPA,25,100,2plbrEY59IikOBgBGLjaoe,Die With A Smile,https://open.spotify.com/track/2plbrEY59IikOBgBGLjaoe,251667,False,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,32416547,92,"art pop,dance pop,pop",10FLjwfpbxLmW8c25Xyc2N,Die With A Smile,single,2024-08-16,1,0.521,0.592,6,-7.777,0,0.0304,0.308,0.0,0.122,0.535,157.969,3,2024-10-31,09:11:06
IT,Italia,EUROPA,26,58,1yZIX0bRGjVH6CqyUW8Dkw,STORIE BREVI,https://open.spotify.com/track/1yZIX0bRGjVH6CqyUW8Dkw,175153,False,35V1WomiedCJeGfupcPm7s,Tananai,510790,69,"italian adult pop,italian pop",5Lxs0AM3WPdKzWxYhrYYgv,CALMOCOBRA,album,2024-10-17,12,0.833,0.671,7,-4.993,0,0.109,0.0638,0.0,0.102,0.934,129.991,4,2024-10-31,09:11:07
